_RAJ2000,_DEJ2000,HIP,Vmag,RAICRS,DEICRS,x_coord,y_coord
000.7827304540,-24.1451455119,   253, 6.46,0.78257245,-24.14513788,-1.6254955989808872,-0.730306350036597
000.7847780789,+42.7479077166,   254, 6.73,0.78466955,42.74791705,-1.3567922921211255,1.2655835335523855
000.7946638786,-24.5882582487,   255, 7.96,0.79452371,-24.58828778,-1.619866290463405,-0.7429928067675401
000.7966005058,+54.5157743521,   256, 9.53,0.79659523,54.51584355,-1.0932425766627016,1.5464584785273146
000.8030680754,-31.2123839219,   257, 8.87,0.80301496,-31.21239379,-1.5296786458270863,-0.9301036905054638
000.8054770732,+17.5522684765,   258, 6.59,0.80532807,17.55239698,-1.7093528435937169,0.5479895197130493
000.8059042842,+48.7222940806,   259, 8.65,0.8059041,48.7223389,-1.2300996067749008,1.4135863023378858
000.8172295657,-55.4050705953,   260, 9.64,0.81709566,-55.40508846,-1.042303936758236,-1.519546268574862
000.8205348298,-23.6154345025,   261, 9.15,0.82050122,-23.61534569,-1.630723265968745,-0.7145338832100879
000.8259464378,+32.8458640239,   262, 9.04,0.82579542,32.84586959,-1.5300828616629538,0.9979020419955786
000.8291782435,+04.6869281862,   263,12.04,0.82923787,4.68713578,-1.7717519662393326,0.14998293398696075
000.8320767742,+38.2440121029,   264, 8.42,0.83207925,38.24401553,-1.44059930437768,1.1463913639869063
000.8353324876,-11.9453672142,   266, 8.09,0.83535989,-11.94520986,-1.7345760585634256,-0.3659041417389904
000.8353802874,-64.4760948701,   265, 9.06,0.83539281,-64.4760807,-0.8019032470217746,-1.6895077158216938
000.8353552899,-04.1457571218,   267, 8.09,0.83541112,-4.14573041,-1.7684616017114567,-0.12538205402137456
000.8417885002,+59.0786051118,   268, 8.18,0.84180567,59.07861165,-0.9753116818777319,1.6417180750887757
000.8420248312,+23.5750344174,   269, 8.77,0.84205196,23.5750499,-1.6512713464423296,0.729082337812647
000.8498682851,+73.1744968151,   270, 7.36,0.85005688,73.17449052,-0.5647237718513132,1.8817738880610246
000.8528374859,-35.9651642880,   271, 9.16,0.85277163,-35.96517367,-1.4520888677623438,-1.0580306121802183
000.8555518678,-26.4151852390,   272, 8.82,0.85551618,-26.41518293,-1.5954598234124746,-0.7947580325797358
000.8568623942,-46.8309725383,   273,11.14,0.85687021,-46.83096933,-1.2413404022107861,-1.330051076072739
000.8571361594,+63.6405198621,   274, 6.24,0.85715406,63.64052431,-0.8498944556898854,1.7290237467076413
000.8576069034,-29.0006626243,   275, 9.44,0.85767485,-29.0006136,-1.5605625787016308,-0.8678810162228412
000.8580604624,+20.6655295987,   276, 7.49,0.85791177,20.66591788,-1.6805420129835267,0.6418798301744192
000.8594974927,-36.2511927412,   277, 6.96,0.85927886,-36.25120504,-1.4470389566895498,-1.0655083021131797
000.8631152281,+55.5509004072,   278, 7.94,0.86311931,55.55090206,-1.066508385163275,1.567959242402599
000.8637674061,+62.3578062260,   279, 8.69,0.86377495,62.35780416,-0.8858337952095701,1.7052198185665923
000.8662038726,+53.3126887915,   280, 8.15,0.86626632,53.31270092,-1.1219049826542389,1.5188523723476055
000.8762029673,+55.0599606911,   281, 8.45,0.87618718,55.05995058,-1.0786793948520947,1.5571687939697267
000.8764272831,+19.3814960368,   282, 7.92,0.87642718,19.3815717,-1.6918339521718186,0.6029590136486259
000.8771180026,+12.3568205503,   283, 7.45,0.87715545,12.35682896,-1.7423518829186435,0.38807999938452453
000.8784740035,-65.8275050340,   284, 9.01,0.87833784,-65.8275666,-0.763481875887224,-1.7114757558910412
000.8808410910,-35.6022296907,   285, 8.55,0.88067333,-35.60222342,-1.4576672121101335,-1.04801409003289
000.8815070597,+78.7178259767,   286, 9.23,0.88130145,78.71780714,-0.38602382581631217,1.9495461660575344
000.8858538180,-13.2272920847,   287, 9.16,0.88580553,-13.2272653,-1.7247449303221265,-0.4046494048661679
000.8890847062,+42.3521060611,   288, 7.90,0.88875927,42.35221969,-1.3626222162675916,1.2538779028452975
000.9023813799,-51.8090997457,   289, 8.68,0.90235854,-51.80908752,-1.1283039713482808,-1.4421538508578953
000.9043801323,-31.0941366047,   290, 7.78,0.90411412,-31.09403248,-1.5290678502860522,-0.9255385324470983
000.9045736170,-28.4171370072,   291, 8.21,0.90454413,-28.41713516,-1.5675270394600254,-0.850917737497099
000.9087842413,+70.3060285492,   292, 8.11,0.90870678,70.30603307,-0.6533534247795961,1.8398032050582735
000.9160146081,-57.1644624247,   293, 8.29,0.91589999,-57.16443914,-0.9968737278395902,-1.5537135217948967
000.9170990771,+03.9069733887,   294, 7.89,0.91715645,3.90700467,-1.7702615394219652,0.1255177945854474
000.9187050882,-41.0958852024,   295, 9.67,0.91866516,-41.09585606,-1.3574620875577752,-1.1896454362091125
000.9228527453,-28.3961955946,   296, 8.24,0.92207847,-28.39584776,-1.5673860536632858,-0.8501063132300091
000.9243515795,+48.4369067637,   297, 6.80,0.92444478,48.43692667,-1.2345973903140979,1.4050006204036727
000.9270236463,+13.3651663394,   298, 8.18,0.92695552,13.36518977,-1.7350715426151035,0.41888533732923583
000.9337386081,-63.6006666126,   299, 8.44,0.93377179,-63.60066163,-0.8255361709827682,-1.6733255498408348
000.9349576155,-17.3359877144,   301, 4.55,0.93488487,-17.33597002,-1.6914620754564476,-0.5282166223262686
000.9351589261,+42.0235222370,   300, 7.45,0.93490863,42.02349764,-1.3681567896317537,1.2447118808792696
000.9651623921,+66.7121829210,   302, 6.31,0.96511407,66.71220273,-0.7605982418258008,1.7816138116839013
000.9693033555,+57.3782775474,   303, 8.15,0.96915935,57.37827711,-1.018571365914227,1.605140004355821
000.9697911684,+22.2960473017,   304, 8.27,0.96979503,22.29607151,-1.6613045392915395,0.6897290279136883
000.9723076615,-28.3938122720,   305, 7.66,0.97206281,-28.3937693,-1.566177470621471,-0.849443311626901
000.9754258146,-57.8305004308,   306, 8.59,0.97473996,-57.8303572,-0.979209817660039,-1.5660643320396384
000.9800104333,-42.5594836379,   307,11.55,0.97971157,-42.55949968,-1.3277371475160822,-1.225264511423122
000.9837388564,+14.3788642483,   308, 7.09,0.98353978,14.37891704,-1.7270842013887386,0.4496960812087468
000.9859407830,-45.2886159953,   309, 8.54,0.98590855,-45.28859728,-1.2720222885891903,-1.2915944699852804
000.9877644187,-43.1918131793,   310, 9.58,0.98741047,-43.1915036,-1.3149910045146145,-1.240726950095699
000.9876346638,+36.9702559115,   311, 8.44,0.98758897,36.97021204,-1.4595107612121463,1.1098055367646673
000.9895914621,+61.1036358337,   312, 8.59,0.98959785,61.10364174,-0.9192690584759106,1.6796848507439022
000.9911877723,-48.1251854241,   313, 8.01,0.99110213,-48.12518732,-1.210976579135523,-1.3581694159844293
000.9916417209,+20.9537291878,   314, 8.29,0.99172662,20.95381941,-1.67402880859434,0.6493391886814096
000.9922650846,-71.2787164980,   315, 9.62,0.99220988,-71.27863488,-0.6036005311528451,-1.7928540555765429
001.0010411583,+12.1457970814,   316, 7.26,1.00099668,12.14583388,-1.7397650466416446,0.3809131530437478
001.0033302851,-80.3951153803,   317, 7.91,1.00253201,-80.3950701,-0.3192319849424625,-1.8996289490567522
001.0096477802,-38.5947538210,   318, 9.45,1.00967468,-38.59474913,-1.4024554089234162,-1.124603319695754
001.0158066078,+62.2219501890,   319, 8.19,1.01581829,62.22195138,-0.8882752883522393,1.7007004497798328
001.0213532125,-16.9976417951,   320,12.14,1.0212684,-16.99764075,-1.6919079166986888,-0.5173837318925247
001.0329690649,-25.8926633711,   321, 8.93,1.03267114,-25.89254967,-1.5975792768093018,-0.7778061378313842
001.0351047168,+56.9209833783,   322, 7.65,1.03517441,56.92100467,-1.029610775970218,1.5946521139482575
001.0424049194,+17.4366434627,   324, 8.53,1.04254351,17.43668381,-1.7033903394414291,0.5426657124320011
001.0426977435,+49.8701806697,   323, 7.38,1.04272795,49.87020726,-1.2004828082843515,1.437312008712601
001.0439734060,+39.1199022010,   325, 8.56,1.04362757,39.12012608,-1.4204648342541377,1.1668795505556249
001.0448264011,+11.2643746533,   326, 8.76,1.04484023,11.26438632,-1.7429858941888514,0.353503149333728
001.0462201392,-04.9261115506,   327, 9.56,1.04616137,-4.92610737,-1.759874377039592,-0.14901695211483573
001.0495922076,-30.1349128373,   328, 7.09,1.04953066,-30.13491782,-1.539723197554302,-0.8971484459618568
001.0517292228,-10.1411174291,   329, 9.83,1.05137431,-10.14127928,-1.738472820755313,-0.30953078060751027
001.0569269456,+62.2876637007,   330, 5.90,1.05693212,62.2876646,-0.8860938017881443,1.7014093614409054
001.0595327657,-26.9523853461,   331,10.80,1.05951147,-26.95235161,-1.5833017797035136,-0.8076790467047449
001.0610330986,-34.4147158148,   332, 8.41,1.06083408,-34.41465369,-1.4734904555724968,-1.0138475902270925
001.0630131557,-17.4248904196,   333, 9.05,1.06304747,-17.42485068,-1.6870330763005716,-0.5298072976929201
001.0638350137,+60.1550152453,   334, 8.79,1.06385875,60.15501928,-0.9442696484353333,1.6601675056149847
001.0660699503,+14.0815376944,   335, 8.88,1.06601848,14.08162325,-1.726526509174822,0.4400677896407502
001.0666317831,+65.1529867667,   336, 7.59,1.06656723,65.1529611,-0.8051470459222466,1.7535313624819047
001.0668860398,-25.9154517026,   337, 9.60,1.06725539,-25.91498946,-1.5964079137196852,-0.7780555399610358
001.0673452136,+66.3491257711,   338,10.66,1.06734897,66.34913841,-0.7705215917241413,1.7742624064653831
001.0688176726,-59.3151906095,   339, 8.55,1.06871389,-59.31518062,-0.9397607066213813,-1.5935456737138727
001.0738514937,-43.9884566364,   340, 8.11,1.07383315,-43.98832631,-1.2973528803919854,-1.258931969005711
001.0774970322,-23.2539647403,   341, 9.44,1.07749772,-23.25395215,-1.628038976303638,-0.7013302377303988
001.0790590584,-20.5688714673,   342, 9.60,1.07898302,-20.5687452,-1.6569209510437788,-0.6228538020894707
001.0824751745,-16.5290361795,   343, 5.78,1.08233885,-16.52888969,-1.6940989101413995,-0.5028591258217265
001.0836347778,+40.1099483931,   344,10.66,1.08364803,40.10995515,-1.4015365112031188,1.192558753777474
001.0846558496,-29.2688216989,   345, 6.38,1.08457463,-29.26883006,-1.5512432240184055,-0.872598470881638
001.0880550830,-53.9094340899,   346, 8.80,1.08780834,-53.90948292,-1.0757705262851276,-1.4845659608927337
001.0887296427,+54.2745911471,   347, 7.79,1.08869988,54.27460172,-1.095472722993364,1.5369618810860006
001.0895930025,+12.9572924382,   348, 8.60,1.08880039,12.95705512,-1.7326162960668252,0.4054081909657412
001.0954520636,-29.3815728951,   349, 7.77,1.09539438,-29.38157885,-1.5493897457366843,-0.8756126574839838
001.0991430284,-57.3226944098,   350,10.37,1.0993091,-57.32287483,-0.9908671669511474,-1.5543344065864473
001.1036692322,-47.0680477469,   351, 9.80,1.1026229,-47.06812971,-1.2322897664637775,-1.3319836930720188
001.1121098960,+58.0686922120,   352,10.42,1.11010195,58.06878245,-0.9990704396689848,1.617478388990555
001.1118289065,-44.5672895835,   353,11.63,1.11103092,-44.56734318,-1.2848583094190715,-1.272417326177056
001.1233514298,+51.8292915965,   354, 9.22,1.12334321,51.8293046,-1.153888324388246,1.4815840093982653
001.1254937566,-10.5095233050,   355, 4.99,1.1255098,-10.50949443,-1.7342592397002914,-0.32039426315887115
001.1255977409,-06.9653790998,   356, 8.43,1.12570193,-6.96533727,-1.7506716952563932,-0.21169285624113918
001.1272875350,-72.8973206687,   357, 7.33,1.12719406,-72.8972207,-0.5541673795948143,-1.8135772933060437
001.1395181595,-76.3464920629,   358, 8.93,1.13935928,-76.34653399,-0.4477123846847175,-1.8562341405871514
001.1461685724,-76.8735739461,   359, 9.09,1.14426919,-76.87353696,-0.43117132850914863,-1.8622200161163975
001.1454885564,+71.9685432735,   360, 9.26,1.14551227,71.96854252,-0.6011045191958551,1.8620445827750098
001.1478839856,-71.6950060103,   361, 8.73,1.14780002,-71.69499867,-0.5904161485406527,-1.7971434892870428
001.1506143689,-19.4378926269,   362, 9.18,1.15064352,-19.43786312,-1.6661155755625385,-0.5888404954938287
001.1516940940,+43.5513123764,   363, 8.12,1.15170942,43.55131855,-1.333935259038989,1.280799778274786
001.1520269380,-15.8892283507,   364, 9.26,1.15203505,-15.88920125,-1.697296080082473,-0.48313925552583936
001.1525000626,-31.1690499064,   366, 8.94,1.15246785,-31.16905083,-1.522089431971067,-0.924432654343693
001.1524446817,+42.0925305390,   365, 6.11,1.15248379,42.09256148,-1.3626369845375115,1.243364729823666
001.1556359123,-81.3453180162,   367, 9.13,1.15561443,-81.34531911,-0.28823860275787816,-1.9076064059644027
001.1561261100,+02.9372280814,   368, 7.90,1.15607578,2.93722463,-1.7639711140622447,0.0950697362838003
001.1588900474,+29.7222797649,   369, 9.34,1.15890684,29.72229656,-1.5673014592515733,0.9051099449155127
001.1594397270,-51.5833289425,   370, 7.13,1.15940288,-51.58336438,-1.130103613006365,-1.433487187186703
001.1603906395,-50.0359251435,   371,10.82,1.16032911,-50.03593839,-1.1656905534921669,-1.399150833162887
001.1662028051,-70.4042603144,   372, 7.46,1.16559564,-70.40421693,-0.6288807908918367,-1.7787683149257643
001.1659827976,-08.1849532196,   373, 8.72,1.1659799,-8.18490648,-1.7444675068321505,-0.24902158676940842
001.1669979724,+34.2651241297,   374, 7.02,1.16704444,34.26519797,-1.500060181711248,1.033119835375254
001.1676566751,+34.2713600449,   375, 9.08,1.16729373,34.27150566,-1.4999547408252947,1.0332915507397793
001.1713960553,+06.5224494748,   376, 8.37,1.171564,6.52258527,-1.7570891706001783,0.20630836446935574
001.1721174563,-71.4368914540,   377, 5.59,1.17188841,-71.43685835,-0.5980570540944575,-1.793336106417138
001.1719379543,+14.9652334933,   378, 7.37,1.17191906,14.96533616,-1.717649950279178,0.46645145102248253
001.1749216281,+67.1664454561,   379, 5.68,1.17432297,67.16638761,-0.7458905658477982,1.7868392233864083
001.1781495051,+17.0697350119,   380, 8.56,1.17796311,17.06977988,-1.7023257675978951,0.5305114617368907
001.1852267072,+51.5338378510,   381, 8.72,1.18518654,51.53385066,-1.1599496849437136,1.4739105292386183
001.1881089301,-32.3610453925,   382, 9.06,1.18816317,-32.36102308,-1.503207615312901,-0.956621475265967
001.1888804740,+00.0565022350,   383, 8.82,1.18887204,0.05649086,-1.7636384768427502,0.005634684671120061
001.1928158119,+01.5368946887,   384, 8.18,1.19286162,1.53694172,-1.7636583837480606,0.051573569709259075
001.1952226934,+38.1736682211,   385, 9.39,1.19515384,38.17382611,-1.4341748135289034,1.1394599512303285
001.2039423809,+68.1886943049,   386, 9.10,1.20394853,68.1886971,-0.715497065735056,1.803376691483468
001.2081315644,+38.7862137801,   387, 8.46,1.20814095,38.78622411,-1.4230524510201332,1.155675824049747
001.2102343252,+06.4166523206,   388, 9.15,1.21025761,6.41668139,-1.756174936094562,0.20292578116646598
001.2117708682,-29.6330389814,   389, 8.28,1.21171086,-29.63304603,-1.54300918131546,-0.8811854798068929
001.2117350486,+50.2348715399,   390,11.67,1.2117523,50.23487696,-1.1896126353875383,1.4433933697266934
001.2116513185,+43.9707188553,   391, 8.18,1.21196013,43.97079063,-1.324405301766731,1.290576678273447
001.2167156847,+30.0858497890,   392, 7.93,1.21651501,30.08593131,-1.5608639598984353,0.9148201746646376
001.2183715924,+51.9825861290,   393, 9.21,1.21827175,51.98257157,-1.1489369829872658,1.4837050903966726
001.2240005741,+34.6597968154,   394, 6.09,1.22172791,34.65955259,-1.492546409857047,1.0433240207962944
001.2222124329,-30.2566036653,   395, 8.31,1.22216274,-30.25661295,-1.5338253693634747,-0.8983636744799575
001.2246140781,-31.9966532971,   396, 7.83,1.22460634,-31.99660262,-1.507944515578615,-0.9462029660804923
001.2253533033,+52.2489330847,   397, 8.72,1.22530082,52.2489413,-1.1425430523124416,1.4896707243850138
001.2290690839,+58.5321665311,   398, 6.61,1.2290269,58.53217392,-0.9856749656528095,1.6253437617998683
001.2333354267,+26.6487642880,   399, 6.25,1.23302998,26.64879958,-1.605271418124015,0.8154647425311472
001.2346711224,+23.2696292791,   400, 7.82,1.23366004,23.26964739,-1.6438961692763094,0.7161461276003283
001.2342101593,+56.0569499910,   401, 8.66,1.23422583,56.0569593,-1.04927278608363,1.5735461869175327
001.2348944197,+64.7814199615,   402, 8.15,1.23494365,64.78140759,-0.8145218545463604,1.7449097752489726
001.2371667238,-18.1787258733,   403, 8.97,1.23720433,-18.17850304,-1.6754177066775588,-0.5507734164263723
001.2395114321,+51.1806434897,   405, 8.15,1.23950992,51.18064908,-1.167406673729811,1.4649825864877204
001.2396770401,+45.6737933018,   404, 7.47,1.23961728,45.67395209,-1.2889517415460998,1.3328971344586336
001.2439873229,+26.7252620862,   406, 8.63,1.24392487,26.72525618,-1.6040514295866295,0.8175724782148781
001.2446502198,-70.2124449535,   407, 8.13,1.24427458,-70.21220744,-0.6341866404483877,-1.7752057696389387
001.2451318241,+57.4687383559,   408, 8.23,1.24502692,57.46874679,-1.0131404386547609,1.6031872596849825
001.2460846456,-70.4924827071,   409, 8.41,1.24608894,-70.49241628,-0.6258759820722137,-1.7792390409442453
001.2549552245,+27.6747838211,   410, 6.47,1.25472644,27.67479979,-1.5919171365800389,0.8450283477304499
001.2566369284,+33.3600095706,   411, 9.83,1.25663332,33.36001239,-1.5120920385619654,1.0067732220851808
001.2578232900,+66.5167898185,   412, 8.64,1.25755802,66.5167896,-0.7643394202706185,1.7749071983498208
001.2609729315,-36.0151208139,   413, 7.73,1.26034142,-36.01527326,-1.442512536516065,-1.0537417451404147
001.2622400876,-59.8281212550,   414, 8.64,1.26224739,-59.82810463,-0.9244549660026723,-1.600725709429724
001.2638223823,+09.2799606579,   415, 8.94,1.26379805,9.28002796,-1.745161277786353,0.2913018723329267
001.2646659438,+01.0377097744,   416, 8.84,1.26440114,1.03782858,-1.761508467477356,0.036082732635964704
001.2659281589,-00.5030354918,   417, 6.32,1.26581912,-0.50290553,-1.7609270047255727,-0.011661150550553943
001.2756246682,+61.3139701244,   418, 5.80,1.27555231,61.31396468,-0.9108729536546961,1.67999260003975
001.2784887993,-42.5678679745,   419, 8.97,1.27871117,-42.56781669,-1.3221284044136177,-1.2211214138159938
001.2812298662,-52.1517411500,   420, 7.53,1.28166779,-52.15142338,-1.115175255084464,-1.4441225475122534
001.2868045041,+67.8400035417,   422, 7.41,1.28675856,67.84002075,-0.7253236467083013,1.7967514669525377
001.2884619690,+30.3290316733,   423, 7.80,1.28858787,30.32911509,-1.5557093171587615,0.9208909015740135
001.2908089306,-62.8452201967,   425, 8.14,1.29047896,-62.84527102,-0.8434693315770999,-1.6556751645845191
001.2906591833,+45.2290292952,   424, 6.71,1.29075302,45.22907883,-1.2973037457334011,1.3210742023922113
001.2915912935,-43.8508306275,   427, 8.73,1.29143885,-43.85083352,-1.29632646652787,-1.252408724582075
001.2916139962,+30.3312167731,   426, 9.37,1.29174694,30.33130736,-1.555601092811908,0.9209153647183711
001.2924287011,+02.3972081749,   429, 8.69,1.29232665,2.39731072,-1.7601785638414778,0.07821123126726674
